kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Tulang keras banyak mengandung zat kapur, fosfor, dan hanya sedikit zat perekat.","Tulang keras banyak mengandung zat kapur, osfor, dan hanya sedikit zat perekat.",IPA,Deletion Error
Adapun tulang rawan banyak mengandung zat perekat.,Adapun tulang rawan banyak mengandung zat prekat.,IPA,Deletion Error
"Rangka manusia terdiri atas tiga bagian, yaitu rangka kepala, rangka badan, dan rangka alat-alat gerak.","Rangka manusia terdiri atas tiga bagian, yaiu rangka kepala, rangka badan, dan rangka alat-alat gerak.",IPA,Deletion Error
"Rangka kepala tersusun dari tulang dahi, tulang hidung, rahang atas, rahang bawah dan tulang pipi.","Rangka kepala tersusun dari tulng dahi, tulang hidung, rahang atas, rahang bawah dan tulang pipi.",IPA,Deletion Error
"Supaya kita lebih memahami gambaran tentang rangka kepala, coba perhatikan gambar 1.1.","Supaya kita lebih memahami gambaran tentang ranka kepala, coba perhatikan gambar 1.1.",IPA,Deletion Error
Bentuk wajah manusia dipengaruhi oleh rangka kepala bagian depan dan daging yang menempel padanya.,Bentuk wajah manusia dipengaruhi oleh rangka kepla bagian depan dan daging yang menempel padanya.,IPA,Deletion Error
Daging biasa disebut dengan otot.,Daging biasa disebut dengn otot.,IPA,Deletion Error
Inilah yang menyebabkan bentuk wajah manusia berbeda-beda.,Inilah yang menyebabkan bentuk wajah manusia erbeda-beda.,IPA,Deletion Error
Adapun rangka kepala bagian belakang membentuk batok kepala.,Adapun rangka kepala bagian belakang membentuk batk kepala.,IPA,Deletion Error
Disebut batok karena memang bentuknya seperti batok kelapa.,Disebut batk karena memang bentuknya seperti batok kelapa.,IPA,Deletion Error
Bayi yang baru lahir mempunyai tulang yang lebih banyak dibanding orang dewasa.,Bayi yan baru lahir mempunyai tulang yang lebih banyak dibanding orang dewasa.,IPA,Deletion Error
"Bayi mempunyai lebih dari 300 bagian tulang, namun kebanyakan adalah tulang rawan (tulang yang masih empuk).","Bayi mempunyai lebih dari 300 bagian tulng, namun kebanyakan adalah tulang rawan (tulang yang masih empuk).",IPA,Deletion Error
"Seiring dengan bertambahnya usia, jumlah tulangnya makin berkurang dan makin keras.","Seiring dengan bertambahnya usia, jumlah tulangnya makn berkurang dan makin keras.",IPA,Deletion Error
"Hal ini disebabkan antara lain terjadi penyatuan tulang, misalnya penyatuan tulang ubun-ubun bayi.","Hal ini disebabkan antara lain terjadi penatuan tulang, misalnya penyatuan tulang ubun-ubun bayi.",IPA,Deletion Error
Setelah dewasa jumlahnya menjadi 206 tulang keras.,Setelah dewasa jumlahnya menjadi 206 tulang kers.,IPA,Deletion Error
Rangka badan bersambung-sambung.,Rangka badan ersambung-sambung.,IPA,Deletion Error
Dimulai dari tulang leher sampai tulang ekor.,Dimulai dari tulang leher sampai tulang eko.,IPA,Deletion Error
Perhatikan gambar 1.2.,Perhatikan gambar .2.,IPA,Deletion Error
Tulang-tulang rusuk melekat pada tulang dada membentuk rongga dada.,Tulang-tulang rusuk melekat pada tulang dada mementuk rongga dada.,IPA,Deletion Error
Sedikit di atas rongga dada terdapat rangka pundak.,Sedikit di atas rongga dada terdapat ranka pundak.,IPA,Deletion Error
Rangka ini dibentuk oleh tulang selangka dan tulang belikat.,Rangka ini dibentuk oleh tulang selangka an tulang belikat.,IPA,Deletion Error
Perhatikan badan bagian belakang.,Perhatikan badan bagan belakang.,IPA,Deletion Error
Tulang leher dibentuk oleh 7 ruas tulang dan bersambungan dengan tulang punggung serta tulang ekor.,Tulang leher dibentuk oleh 7 ruas tulng dan bersambungan dengan tulang punggung serta tulang ekor.,IPA,Deletion Error
Tulang punggung hingga tulang ekor terdiri dari 26 ruas tulang.,Tulang punggung hingga tulang ekor terdiri dar 26 ruas tulang.,IPA,Deletion Error
Jadi jumlah ruas tulang dari tulang leher sampai tulang ekor ada 33 ruas tulang.,Jadi jumlah ruas tulang dari tulang lher sampai tulang ekor ada 33 ruas tulang.,IPA,Deletion Error
Tulang-tulang ini disebut tulang belakang.,Tulang-tulag ini disebut tulang belakang.,IPA,Deletion Error
Letaknya berada di bagian belakang tubuh.,Letaknya berada di bgian belakang tubuh.,IPA,Deletion Error
Pada badan bagian bawah terdapat rangka panggul.,Pada badan bagian bawah terdapat rangka pangul.,IPA,Deletion Error
Rangka ini terdiri dari tulang pinggul dan tulang kemaluan.,Rangka ini terdiri dari tulang pinggul an tulang kemaluan.,IPA,Deletion Error
Perhatikan tulang rangka badan pada gambar 1.2 di bawah ini.,Perhatikan tulang rangka badan pada gambar .2 di bawah ini.,IPA,Deletion Error
Rangka alat gerak terdiri dari lengan dan kaki.,Rangka alat gerak terdiri dari lengan an kaki.,IPA,Deletion Error
"Untuk memudahkan mempelajarinya, kita kelompokkan menjadi dua bagian.","Untuk memudahkan mempelajarinya, kita kelompokkan menjadi ua bagian.",IPA,Deletion Error
Bagian tersebut adalah alat gerak atas dan bawah.,Bagian tersebut adalah alat gerak atas an bawah.,IPA,Deletion Error
Alat gerak atas berupa rangka lengan.,Alat gerak atas berua rangka lengan.,IPA,Deletion Error
Alat gerak bawah berupa rangka kaki.,Alat gerak bawah berua rangka kaki.,IPA,Deletion Error
Sendi merupakan pertemuan antara dua tulang.,Sendi merupakan pertemuan antaa dua tulang.,IPA,Deletion Error
Adanya sendi menyebabkan tulang dapat digerakkan.,Adanya sendi menyebabkan tulag dapat digerakkan.,IPA,Deletion Error
Jadi sendi memiliki peran penting bagi pergerakan tubuh.,Jadi sendi memiliki peran penting bagi pererakan tubuh.,IPA,Deletion Error
"Tubuh kita dapat bergerak karena kerja sama antara tulang, sendi, dan otot.","Tubuh kita dapat bergerak karena kerja sma antara tulang, sendi, dan otot.",IPA,Deletion Error
Tubuh manusia memiliki lima jenis sendi.,Tubuh manusia memiliki ima jenis sendi.,IPA,Deletion Error
"Sendi-sendi tersebut adalah sendi engsel, sendi pelana, sendi peluru, dan sendi putar.","Sendi-sendi tersebut adalah sendi engsel, sendi pelna, sendi peluru, dan sendi putar.",IPA,Deletion Error
Pernahkah kamu melihat engsel pintu?,Pernahkah kamu melihat ngsel pintu?,IPA,Deletion Error
Gerakan sendi engsel seperti engsel pintu.,Gerakan sendi engsel sepeti engsel pintu.,IPA,Deletion Error
Sendi ini hanya dapat digerakkan ke satu arah.,Sendi ini hanya dapat digerakkan ke sat arah.,IPA,Deletion Error
Sendi pelana dapat digerakkan ke kedua arah (ke samping dan ke depan).,Sendi pelana dapat digerakkan ke kedua ara (ke samping dan ke depan).,IPA,Deletion Error
Coba gerak-gerakkan ibu jari tanganmu.,Coba gerak-gerakkan ibu ari tanganmu.,IPA,Deletion Error
Bagaimana gerakkan ibu jarimu?,Bagaimana gerakkan bu jarimu?,IPA,Deletion Error
Sendi peluru merupakan pertemuan antara ujung tulang berbentuk bola dan tulang berbentuk mangkuk.,Sendi peluru merupakan pertemuan antara ujung tulng berbentuk bola dan tulang berbentuk mangkuk.,IPA,Deletion Error
Sendi peluru memungkinkan gerakan ke semua arah.,Sendi peluru memungkinkan gerakan ke semua ara.,IPA,Deletion Error
Contoh sendi peluru terdapat di antara tulang lengan atas dan gelang bahu.,Contoh sendi peluru terdapat di antara tulng lengan atas dan gelang bahu.,IPA,Deletion Error
Cobalah gerakan lenganmu secara berputar.,Cobalah gerakan lenganmu secaa berputar.,IPA,Deletion Error
Apakah lenganmu dapat diputar?,Apakah lenganmu dpat diputar?,IPA,Deletion Error
Perhatikan gambar macam-macam sendi berikut ini.,Perhatikan gambar macam-macam send berikut ini.,IPA,Deletion Error
Sendi putar memungkinkan tulang yang satu berputar mengelilingi tulang lain yang bertindak sebagai poros.,Sendi putar memungkinkan tulang yang satu berutar mengelilingi tulang lain yang bertindak sebagai poros.,IPA,Deletion Error
Sendi putar terdapat pada pertemuan antara tulang leher pertama dan tulang leher kedua.,Sendi putar terdapat pada pertemuan antara tulng leher pertama dan tulang leher kedua.,IPA,Deletion Error
Sendi putar mengakibatkan kepala dapat diputar.,Sendi putar mengakibatkan kepaa dapat diputar.,IPA,Deletion Error
"Untuk memahami sendi, mari kita lakukan kegiatan berikut ini.","Untuk memahami sendi, mari kita lakukan kegatan berikut ini.",IPA,Deletion Error
Mari kita lakukan percobaan ringan berikut ini.,Mari kita lakukan percobaan ringan berikut ni.,IPA,Deletion Error
Mengamati jenis sendi pada jari-jari tangan.,Mengamati jenis sendi ada jari-jari tangan.,IPA,Deletion Error
Angkat jari-jari tanganmu ke depan.,Angkat jari-jari tanganmu e depan.,IPA,Deletion Error
Tekuk jari-jarimu ke arah yang kamu bisa.,Tekuk jari-jarimu ke arah yang kamu bis.,IPA,Deletion Error
Apakah jari-jarimu dapat ditekuk ke segala arah?,Apakah jari-jarimu dapat ditekuk ke segala ara?,IPA,Deletion Error
Setiap bagian tubuh berhubungan dengan bagian tubuh lainnya.,Setiap bagian tbuh berhubungan dengan bagian tubuh lainnya.,IPA,Deletion Error
Tidak satupun bagian tubuh yang dapat berdiri sendiri.,Tidak satupun bagian tubuh yang dapat beriri sendiri.,IPA,Deletion Error
Manfaat rangka manusia berkaitan erat dengan bagian tubuh yang lain.,Manfaat rangka manusia berkaitan erat dengan bagan tubuh yang lain.,IPA,Deletion Error
Rangka menjadikan bagian tubuh yang lain dapat berfungsi dengan baik.,Rangka menjadikan bagian tubuh yang lain dpat berfungsi dengan baik.,IPA,Deletion Error
Perhatikan beberapa manfaat rangka berikut ini.,Perhatikan beberapa manfaat ranga berikut ini.,IPA,Deletion Error
Tulang yang satu dengan tulang yang lain tersambung.,Tulang yang satu dengan tulang yang lai tersambung.,IPA,Deletion Error
Penghubung antartulang disebut sendi.,Penghubung antartulang disbut sendi.,IPA,Deletion Error
Adanya sendi memungkinkan tubuh dapat bergerak.,Adanya sendi memungkinkan tubu dapat bergerak.,IPA,Deletion Error
Bagian tubuh yang dapat menggerakkan rangka dinamakan otot.,Bagian tubuh yang dapat menggerakkan rangka dinmakan otot.,IPA,Deletion Error
Tulang merupakan alat gerak pasif.,Tulang merupakan alat gera pasif.,IPA,Deletion Error
Artinya tulang tidak dapat bergerak tanpa bantuan otot.,Artinya tulang tidak dapat bergerak tanpa banuan otot.,IPA,Deletion Error
Adapun otot merupakan alat gerak aktif.,Adapun otot merupakan lat gerak aktif.,IPA,Deletion Error
Coba bayangkan seandainya tubuh kita tanpa rangka.,Coba bayangkan seandainya tubuh kita tanpa ranka.,IPA,Deletion Error
Tubuh kita hanya akan menjadi tumpukan daging yang terkulai tanpa bentuk.,Tubuh kita hanya akan menjadi tumpukan dagng yang terkulai tanpa bentuk.,IPA,Deletion Error
Adanya rangka menjadikan tubuh kita mempunyai bentuk.,Adanya rangka menjadikan tubuh kita mempunyai benuk.,IPA,Deletion Error
Coba kamu amati bentuk tubuhmu!,Coba kamu amati bentk tubuhmu!,IPA,Deletion Error
Bentuk tubuh setiap manusia berbeda.,Bentuk tubuh setiap manuia berbeda.,IPA,Deletion Error
Bentuk tubuh kita juga berbeda dengan hewan.,Bentuk tubuh kita juga berbeda dengan hewn.,IPA,Deletion Error
Ini karena perbedaan rangka yang dimiliki.,Ini karena perbedaan ranga yang dimiliki.,IPA,Deletion Error
Ada bagian-bagian tubuh kita yang lunak.,Ada bagian-bagian tubuh ita yang lunak.,IPA,Deletion Error
Bagian tubuh ini rentan terkena benturan benda keras.,Bagian tubuh ini rentan terkena benturan bena keras.,IPA,Deletion Error
"Tuhan maha bijaksana, meletakkan jantung dan paru-paru kita di dalam rangka dada.","Tuhan maha bijaksana, meletakkan jantung dan par-paru kita di dalam rangka dada.",IPA,Deletion Error
Otak terletak dalam rangka batok kepala atau tengkorak yang keras.,Otak terletak dalam rangka batok kepala ata tengkorak yang keras.,IPA,Deletion Error
Kita mempunyai tulang kaki dan tulang belakang sehingga dapat berdiri tegak.,Kita mempunyai tulang kaki dan tulang belkang sehingga dapat berdiri tegak.,IPA,Deletion Error
Apa yang terjadi jika kita tidak mempunyai tulang belakang?,Apa yang terjadi jika kita tidak memunyai tulang belakang?,IPA,Deletion Error
Tentu saat berdiri tubuh kita akan melengkung ke depan atau ke belakang.,Tentu saat berdiri tubuh kita akan mlengkung ke depan atau ke belakang.,IPA,Deletion Error
Tulang dapat mengalami gangguan atau kelainan.,Tulang dapat mengalami angguan atau kelainan.,IPA,Deletion Error
"Kelainan dapat terjadi akibat cacat sejak lahir, terserang suatu penyakit, atau akibat kebiasaan sikap tubuh yang salah.","Kelainan dapat terjadi akibat cacat sejak lahr, terserang suatu penyakit, atau akibat kebiasaan sikap tubuh yang salah.",IPA,Deletion Error
"Nah, tentu kamu tidak mau tubuhmu bungkuk kan?","Nah, tentu kamu tidak mau tubuhmu bunkuk kan?",IPA,Deletion Error
Berikut merupakan penyebab rusaknya tulang dan rangka.,Berikut merupakan penyebab rusaknya tulang dan ranka.,IPA,Deletion Error
Tubuh membutuhkan vitamin d untuk pembentukan dan pertumbuhan tulang.,Tubuh membutuhkan vitamin d untuk pembentukan an pertumbuhan tulang.,IPA,Deletion Error
Kekurangan vitamin d menyebabkan pertumbuhan tulang tidak sempurna.,Kekurangan vitamin d menyebabkan pertumbuhan tulang tidk sempurna.,IPA,Deletion Error
Selain itu tulang juga menjadi mudah terserang penyakit.,Selain itu tulang juga menjadi mudah tererang penyakit.,IPA,Deletion Error
"Kekurangan vitamin d pada anak-anak menyebabkan penyakit rakitis, kaki o, dan kaki x.","Kekurangan vitamin d pada anak-anak menyebabkan penakit rakitis, kaki o, dan kaki x.",IPA,Deletion Error
Adapun kekurangan vitamin d pada orang dewasa menyebabkan tulang keropos (osteoporosis).,Adapun kekurangan vitamin d pada orang dewsa menyebabkan tulang keropos (osteoporosis).,IPA,Deletion Error
Ini dapat menyebabkan tulang retak bahkan bisa patah.,Ini dapat menyebabkan tulang retak bahkan bis patah.,IPA,Deletion Error
Tahukah kamu penyakit polio?,Tahukah kamu penakit polio?,IPA,Deletion Error
Penyakit ini biasanya menyerang anak-anak.,Penyakit ini biasanya meyerang anak-anak.,IPA,Deletion Error
"Nama polio diambil dari nama virus penyebabnya, yaitu virus polio myelitis.","Nama polio diambil dari nama virus penebabnya, yaitu virus polio myelitis.",IPA,Deletion Error
Kaki anak yang terserang polio menjadi kecil.,Kaki anak yang terserang polio menjadi kecl.,IPA,Deletion Error
Ini terjadi karena kaki tidak dapat tumbuh/berkembang.,Ini terjadi karena kaki tidak dapat tumuh/berkembang.,IPA,Deletion Error
"Bahkan, penderitanya bisa lumpuh.","Bahkan, penderitanya bis lumpuh.",IPA,Deletion Error
Penyakit ini dapat dicegah dengan imunisasi polio bagi balita.,Penyakit ini dapat dicegah dengan imunisasi polo bagi balita.,IPA,Deletion Error
Apakah kamu sudah diimunisasi polio?,Apakah kamu sudah dimunisasi polio?,IPA,Deletion Error
Sikap tubuh yang salah dapat menyebabkan gangguan tulang belakang.,Sikap tubuh yang salah dapat menyebabkan angguan tulang belakang.,IPA,Deletion Error
"Kifosis, yaitu tulang punggung terlalu bengkok ke belakang.","Kifosis, yaitu tulang punggung terlalu bengkok k belakang.",IPA,Deletion Error
Hal ini disebabkan sikap duduk dan berdiri yang sering membungkuk.,Hal ini disebabkan sikap duduk dan beriri yang sering membungkuk.,IPA,Deletion Error
"Lordosis, yaitu tulang punggung terlalu bengkok ke depan.","Lordosis, yaitu tulang punggung terlalu bengkok k depan.",IPA,Deletion Error
Ini disebabkan kebiasaan duduk dan berjalan yang terlalu membusungkan dada ke depan.,Ini disebabkan kebiasaan duduk dan berjalan yan terlalu membusungkan dada ke depan.,IPA,Deletion Error
"Skoliosis, yaitu tulang punggung bengkok ke kiri atau ke kanan.","Skoliosis, yaitu tulang punggung bengkok ke kri atau ke kanan.",IPA,Deletion Error
Biasanya disebabkan kebiasaan duduk dengan posisi miring.,Biasanya disebabkan kebiasaan duduk dengan posisi mring.,IPA,Deletion Error
Atau mengangkat beban berat yang tidak seimbang antara bahu kanan dan bahu kiri.,Atau mengangkat beban berat yang tidak seibang antara bahu kanan dan bahu kiri.,IPA,Deletion Error
Kamu sekarang sudah tahu akibat sikap tubuh yang salah.,Kamu sekarang sudah tahu akibat sikap tbuh yang salah.,IPA,Deletion Error
Mulai sekarang cobalah selalu menjaga sikap tubuh dengan benar.,Mulai sekarang cobalah selalu menjaga sikap tbuh dengan benar.,IPA,Deletion Error
"Biasakan duduk dan berdiri dengan tegak ya, kawan-kawan!","Biasakan duduk dan berdiri dengan tegak y, kawan-kawan!",IPA,Deletion Error
Kecelakaan berupa benturan keras dapat menyebabkan cedera tulang.,Kecelakaan berupa benturan keras dapat menyebabkan cdera tulang.,IPA,Deletion Error
Bahkan jika benturannya sangat keras dapat menyebabkan patah tulang.,Bahkan jika benturannya sangat keras dapat menebabkan patah tulang.,IPA,Deletion Error
Gerakan yang dilakukan tiba-tiba dan tidak biasa juga dapat mencederai tulang.,Gerakan yang dilakukan tiba-tiba dan tidak biaa juga dapat mencederai tulang.,IPA,Deletion Error
Keadaan ini biasa disebut terkilir.,Keadaan ini biasa diseut terkilir.,IPA,Deletion Error
Untuk lebih memahami cara mengangkat beban yang benar mari kita lakukan kegiatan berikut.,Untuk lebih memahami cara mengangkat beban yan benar mari kita lakukan kegiatan berikut.,IPA,Deletion Error
Mari kita lakukan percobaan ringan ini.,Mari kita lakukan percoban ringan ini.,IPA,Deletion Error
Mengamati cara mengangkat benda yang benar.,Mengamati cara mengangkat bend yang benar.,IPA,Deletion Error
Benda-benda berat yang ada di kelasmu.,Benda-benda berat yang da di kelasmu.,IPA,Deletion Error
