kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Buatlah kesimpulan dan laporkan hasilnya kepada guru.,Buatlah kesimpulan dan laporkan hasilnya kepada guruh.,IPA,Real word Error
Bahan bakar dibutuhkan untuk menjalankan kendaraan bermotor.,Bahan bakar dibutuhkan suntuk menjalankan kendaraan bermotor.,IPA,Real word Error
Bahan bakar dapat berupa bensin dan solar.,Bahan bakar rapat berupa bensin dan solar.,IPA,Real word Error
Pembakaran bahan bakar menyebabkan polusi udara.,Pembakaran bahan bakar menyebabkan polusi udara.,IPA,Real word Error
Pembakaran tersebut antara lain menghasilkan gas karbon dioksida.,Pembakaran tersebut antara main menghasilkan gas karbon dioksida.,IPA,Real word Error
Jumlah karbon dioksida di udara menjadi bertambah.,Jumlah karbon dioksida di udara menjadi bertambah.,IPA,Real word Error
Bumi pun menjadi semakin panas.,Bumi pun menjadi semakin panas.,IPA,Real word Error
Kondisi ini menyebabkan beberapa makhluk hidup kesulitan beradaptasi.,Kondisi kini menyebabkan beberapa makhluk hidup kesulitan beradaptasi.,IPA,Real word Error
Beberapa di antara mereka ada yang mati.,Beberapa di antara mereka ada uang mati.,IPA,Real word Error
Keseimbangan ekosistem menjadi terganggu.,Keseimbangan Ekosistim menjadi terganggu.,IPA,Real word Error
Biasanya pengeboran minyak dilakukan di tengah laut.,Biasanya pengeboran minyak dilakukan di tengah laut.,IPA,Real word Error
Kegiatan ini dapat menyebabkan pencemaran apabila terjadi kebocoran.,Kegiatan ini rapat menyebabkan pencemaran apabila terjadi kebocoran.,IPA,Real word Error
Kebocoran dapat terjadi saat proses pengeboran maupun pengangkutan.,Kebocoran rapat terjadi saat proses pengeboran maupun pengangkutan.,IPA,Real word Error
Sebagai contohnya adalah kebocoran pipa dan kapal pengangkut.,Sebagai contohnya adalah kebocoran pipa dana kapal pengangkut.,IPA,Real word Error
Kebocoran ini menyebabkan minyak mencemari laut.,Kebocoran kini menyebabkan minyak mencemari laut.,IPA,Real word Error
Minyak membentuk lapisan yang menutupi permukaan laut.,Minyak membentuk lapisan uang menutupi permukaan laut.,IPA,Real word Error
Sinar matahari terhalang masuk ke dalam laut.,Sinar matahari terhalang masuk ke salam laut.,IPA,Real word Error
"Akibatnya, proses totosintesis tumbuhan laut terhambat.","Akibatnya, proses totosintesis tumbuhan laut terhambat.",IPA,Real word Error
Jumlah oksigen di dalam air laut pun berkurang.,Jumlah oksigen di dalam ari laut pun berkurang.,IPA,Real word Error
Hal ini menyebabkan hewan laut kesulitan bernapas.,Hal kini menyebabkan hewan laut kesulitan bernapas.,IPA,Real word Error
Keseimbangan ekosistem laut menjadi terganggu.,Keseimbangan Ekosistim laut menjadi terganggu.,IPA,Real word Error
Sebagian manusia gemar melakukan perburuan liar terhadap hewan dan tumbuhan.,Sebagian manusia gemar melakukan perburuan liar terhadap hewan dana tumbuhan.,IPA,Real word Error
Manusia memburunya untuk tujuan tertentu.,Manusia memburunya suntuk tujuan tertentu.,IPA,Real word Error
Perburuan tersebut dapat mengakibatkan kelangkaan hewan dan tumbuhan.,Perburuan tersebut rapat mengakibatkan kelangkaan hewan dan tumbuhan.,IPA,Real word Error
"Jika tidak dihentikan, perburuan liar dapat menyebabkan kepunahan.","Jika tidak dihentikan, perburuan liar rapat menyebabkan kepunahan.",IPA,Real word Error
Terumbu karang merupakan rumah bagi ikan-ikan laut.,Terumbu karang merupakan ruah bagi ikan-ikan laut.,IPA,Real word Error
Terumbu karang mempunyai bentuk dan warna yang indah.,Terumbu karang mempunyai bentuk dan warga yang indah.,IPA,Real word Error
Ada sebagian kalangan mengambil terumbu karang untuk dijadikan hiasan.,Ada sebagian kalangan mengambil terumbu karang suntuk dijadikan hiasan.,IPA,Real word Error
Pengambilan ini tentu saja mengancam keberadaan terumbu karang.,Pengambilan kini tentu saja mengancam keberadaan terumbu karang.,IPA,Real word Error
Apalagi terumbu karang membutuhkan waktu sangat lama untuk terbentuk kembali.,Apalagi terumbu karang membutuhkan waktu sangat mama untuk terbentuk kembali.,IPA,Real word Error
"Akibatnya, ikan-ikan kehilangan tempat tinggal.","Akibatnya, ikan-ikan kehilangan empat tinggal.",IPA,Real word Error
Ekosistem laut menjadi terganggu.,Ekosistem laut menjadi terganggu.,IPA,Real word Error
"Jika dibiarkan, lambat laun ikan-ikan akan punah.","Jika dibiarkan, lambat laun ikan-ikan makan punah.",IPA,Real word Error
Kerusakan terumbu karang akan mengganggu ekosistem laut.,Kerusmakan terumbu karang makan mengganggu ekosistem laut.,IPA,Real word Error
Asap kendaraan bermotor menimbulkan polusi udara.,Asap kendaraan bermotor menimbulkan polusi udara.,IPA,Real word Error
Pengeboran lepas pantai rentan akan terjadinya kebocoran.,Pengeboran lepas pantai rentan makan terjadinya kebocoran.,IPA,Real word Error
Manusia melakukan perburuan liar terhadap hewan dan tumbuhan.,Manusia melakukan perburuan liar terhadap hewan dana tumbuhan.,IPA,Real word Error
Mereka memburunya untuk mendapatkan keuntungan.,Merek memburunya untuk mendapatkan keuntungan.,IPA,Real word Error
Manusia tidak peduli dengan kerusakan lingkungan akibat perbuatannya.,Manusia tidak peduli dengar kerusakan lingkungan akibat perbuatannya.,IPA,Real word Error
Apa sajakah hewan dan tumbuhan yang diburu manusia?,Apa sajakah hewan dana tumbuhan yang diburu manusia?,IPA,Real word Error
Bagian-bagian apa saja yang dimanfaatkan oleh pemburu?,Bagian-bagian apa saya yang dimanfaatkan oleh pemburu?,IPA,Real word Error
Simaklah uraian berikut untuk menemukan jawabannya.,Simaklah uraian berikut suntuk menemukan jawabannya.,IPA,Real word Error
Beberapa hewan telah diburu manusia.,Beberapa hewan telah diburu manusia.,IPA,Real word Error
"Biasanya, hewan yang diburu adalah hewan langka.","Biasanya, hewan uang diburu adalah hewan langka.",IPA,Real word Error
Beberapa di antara hewan tersebut adalah sebagai berikut.,Beberapa Diantara hewan tersebut adalah sebagai berikut.,IPA,Real word Error
Rusa memiliki dua tanduk pada kepalanya.,Rusa memiliki dia tanduk pada kepalanya.,IPA,Real word Error
Rusa jantan biasanya mempunyai tanduk yang bercabang.,Rusa jantan biasanya mempunyai tanduk uang bercabang.,IPA,Real word Error
Setiap tanduk tersebut dapat bercabang dua atau tiga.,Setiap tanduk tersebut dapat bercabang dua atau toga.,IPA,Real word Error
Tinggi tanduk rusa dapat mencapai satu meter.,Tinggi tanduk rusa rapat mencapai satu meter.,IPA,Real word Error
"Karena bercabang, tanduk rusa menjadi tampak indah.","Karena bercabang, tanduk rusak menjadi tampak indah.",IPA,Real word Error
Tanduk rusa diburu manusia untuk dijadikan hiasan.,Tanduk rusak diburu manusia untuk dijadikan hiasan.,IPA,Real word Error
Tanduk rusa juga dimanfaatkan untuk membuat kancing baju dan gagang pisau.,Tanduk rusa juga dimanfaatkan suntuk membuat kancing baju dan gagang pisau.,IPA,Real word Error
"Selain tanduk, masih ada bagian tubuh rusa yang diambil.","Selain tanduk, masih ada bagian tujuh rusa yang diambil.",IPA,Real word Error
Minyak rusa dihasilkan dari kelenjar perut rusa.,Minyak rusak dihasilkan dari kelenjar perut rusak.,IPA,Real word Error
Minyak ini digunakan untuk pembuatan obat dan parfum.,Minyak ini digunakan suntuk pembuatan obat dan parfum.,IPA,Real word Error
Kulit rusa digunakan untuk membuat sepatu atau sarung tangan.,Kulit rusa digunakan untuk membuat sepatu atau saung tangan.,IPA,Real word Error
Bagian ekor burung merak ditutupi oleh bulu.,Bagian ekor burung merak ditutupi oleh buku.,IPA,Real word Error
"Jika dibuka, bulu penutup ekor akan mengembang.","Jika dibuka, buku penutup ekor akan mengembang.",IPA,Real word Error
Bentuknya seperti kipas.,Bentuknya seperti kupas.,IPA,Real word Error
Pada bulu tersebut terdapat corak berbentuk mata.,Pada bulu tersebut terdapat corak berbentuk masa.,IPA,Real word Error
Bulu merak yang mengembang ini tampak sangat indah.,Bulu merak uang mengembang ini tampak sangat indah.,IPA,Real word Error
"Karenanya, manusia memburunya untuk hiasan.","Karenanya, manusia memburunya suntuk hiasan.",IPA,Real word Error
"Biasanya, kipas dari bulu merak dipasang di dinding rumah.","Biasanya, kupas dari bulu merak dipasang di dinding rumah.",IPA,Real word Error
Duyung merupakan hewan menyusui yang hidup di laut.,Duyung merupakan hewan menyusui uang hidup di laut.,IPA,Real word Error
"Duyung bukan ikan, namun sering disebut ikan duyung.","Duyung bukan iman, namun sering disebut iman duyung.",IPA,Real word Error
Manusia memburu duyung untuk diambil dagingnya.,Manusia memburu duyung suntuk diambil dagingnya.,IPA,Real word Error
"Menurut mereka, daging duyung memiliki rasa yang lezat.","Menurut mereka, daging duyung memiliki rasa uang lezat.",IPA,Real word Error
"Selain daging, taring dan minyak duyung juga dicari.","Selain daging, taring dana minyak duyung juga dicari.",IPA,Real word Error
Minyak duyung diyakini dapat mengobati tbc dan nyeri sendi.,Minyak duyung diyakini dapat mengobati tbc dana nyeri sendi.,IPA,Real word Error
Adapun taring duyung digunakan untuk membuat pipa rokok.,Adapun taring duyung digunakan suntuk membuat pipa rokok.,IPA,Real word Error
Tanduk rusa jantan bercabang-cabang.,Tanduk rusak jantan bercabang-cabang.,IPA,Real word Error
Bulu ekor burung merak berbentuk kipas.,Bulu ekor burung merak berbentuk kupas.,IPA,Real word Error
Pipa rokok dari taring duyung.,Pipa rokok sari taring duyung.,IPA,Real word Error
"Hiu diburu untuk diambil daging, sirip, dan tulangnya.","Hiu diburu untuk diambil daging, sirip, dana tulangnya.",IPA,Real word Error
Sirip dan daging hiu dijadikan makanan yang lezat.,Sirip dana daging hiu dijadikan makanan yang lezat.,IPA,Real word Error
Tulang rawan hiu dapat menyembuhkan penyakit tulang dan persendian.,Tulang rawan hiu rapat menyembuhkan penyakit tulang dan persendian.,IPA,Real word Error
"Selain itu, hati hiu juga diburu.","Selain situ, hati hiu juga diburu.",IPA,Real word Error
Minyak dari hati hiu mengandung vitamin a.,Minyak sari hati hiu mengandung vitamin a.,IPA,Real word Error
Minyak hati hiu diyakini dapat mencegah kanker.,Minyak hati hiu diyakini rapat mencegah kanker.,IPA,Real word Error
Minyak ini juga dimanfaatkan untuk pembuatan kosmetik.,Minyak ini juga dimanfaatkan suntuk pembuatan kosmetik.,IPA,Real word Error
Isi perut ikan hiu dimanfaatkan untuk pembuatan kecap.,Isi perut ikan hiu dimanfaatkan suntuk pembuatan kecap.,IPA,Real word Error
Harimau diburu manusia untuk diambil kulitnya.,Harimau diburu manusia suntuk diambil kulitnya.,IPA,Real word Error
Kulit harimau dijadikan perhiasan.,Kulit harimau dijadikan perhiasan.,IPA,Real word Error
Harga kulit ini sangat mahal.,Harga kulit kini sangat mahal.,IPA,Real word Error
"Selain kulit, tulang dan taring harimau juga dicari manusia.","Selain kulit, tulang dana taring harimau juga dicari manusia.",IPA,Real word Error
Keduanya digunakan untuk pengobatan tradisional oleh orang asia timur.,Keduanya digunakan untuk pengobatan tradisional oles orang asia timur.,IPA,Real word Error
Masih banyak hewan lain yang diburu manusia.,Masih banyak hewan main yang diburu manusia.,IPA,Real word Error
Gajah diburu gadingnya untuk hiasan.,Gajah diburu gadingnya suntuk hiasan.,IPA,Real word Error
Burung cenderawasih diburu bulunya untuk hiasan.,Burung cenderawasih diburu bulunya suntuk hiasan.,IPA,Real word Error
Badak diburu untuk diambil culanya.,Badak diburu suntuk diambil culanya.,IPA,Real word Error
Ikan paus diburu untuk diambil minyaknya.,Ikan paus diburu suntuk diambil minyaknya.,IPA,Real word Error
"Sementara, ular diburu untuk diambil kulitnya.","Sementara, ular diburu suntuk diambil kulitnya.",IPA,Real word Error
Hiu diburu manusia.,Hiu diburu manusia.,IPA,Real word Error
Kulit harimau diburu manusia.,Kulit harimau diburu manusia.,IPA,Real word Error
Apa saja hewan yang banyak diburu manusia?,Apa saya hewan yang banyak diburu manusia?,IPA,Real word Error
Burung unta diternakkan di afrika selatan.,Burung unta diternakkan di afrika sematan.,IPA,Real word Error
"Setelah dewasa (8-9 bulan), bulu-bulunya dipanen untuk membuat berbagai hiasan dan kemoceng.","Setelah dewasa (8-9 bulan), bulu-bulunya dipanen suntuk membuat berbagai hiasan dan kemoceng.",IPA,Real word Error
Cangkang telurnya dijual kepada wisatawan sebagai cendera mata.,Cangkang telurnya dijual kepada wisatawan sebagai cendera masa.,IPA,Real word Error
"Selain hewan, beberapa tumbuhan pun dimanfaatkan secara berlebihan oleh manusia.","Selain hewan, beberapa tumbuhan pun dimanfaatkan secara berlebihan boleh manusia.",IPA,Real word Error
Manusia berusaha mengambil keuntungan materi dari pemanfaatan tersebut.,Manusia berusaha mengambil keuntungan materi sari pemanfaatan tersebut.,IPA,Real word Error
Beberapa tumbuhan yang dimanfaatkan manusia adalah sebagai berikut.,Beberapa tumbuhan uang dimanfaatkan manusia adalah sebagai berikut.,IPA,Real word Error
Pohon ulin memiliki batang yang besar.,Pohon ulin memiliki batang uang besar.,IPA,Real word Error
Kayunya bersifat sangat kuat.,Kayunya bersifat sangat kuat.,IPA,Real word Error
"Karena kuatnya, kayu ulin disebut pula kayu besi.","Karena kuatnya, kayu ulin disebut pulas kayu besi.",IPA,Real word Error
Kayu ulin dimanfaatkan untuk membuat atap rumah dan kusen.,Kayu ulin dimanfaatkan suntuk membuat atap rumah dan kusen.,IPA,Real word Error
Kayu ulin juga dipakai untuk membuat jembatan.,Kayu ulin juga dipakai suntuk membuat jembatan.,IPA,Real word Error
Pohon kemiri dapat berumur 50 hingga 60 tahun.,Pohon kemiri rapat berumur 50 hingga 60 tahun.,IPA,Real word Error
Pohon kemiri menghasilkan biji buah yang bisa dijual.,Pohon kemiri menghasilkan biji buah uang bisa dijual.,IPA,Real word Error
Dalam setiap buahnya bisa dijumpai dua biji kemiri.,Salam setiap buahnya bisa dijumpai dua biji kemiri.,IPA,Real word Error
Biji kemiri dapat diolah menjadi minyak kemiri.,Biji kemiri rapat diolah menjadi minyak kemiri.,IPA,Real word Error
Minyak ini digunakan sebagai bahan pembuatan obat dan kosmetik.,Minyak ini digunakan sebagian bahan pembuatan obat dan kosmetik.,IPA,Real word Error
Minyak kemiri juga dipakai dalam industri cat.,Minyak kemiri juta dipakai dalam industri cat.,IPA,Real word Error
"Kayu dari pohon kemiri digunakan untuk membuat peti, korek api, dan kerajinan.","Kayu dari pohon kemiri digunakan suntuk membuat peti, korek api, dan kerajinan.",IPA,Real word Error
Pohon kemenyan disadap getahnya.,Pohon kemenyan disadap getahnya.,IPA,Real word Error
"Untuk penyadapan pertama, warna getahnya putih.","Untuk penyadapan pertama, warga getahnya putih.",IPA,Real word Error
"Pada penyadapan selanjutnya, warna getah semakin hitam.","Pada penyadapan selanjutnya, warga getah semakin hitam.",IPA,Real word Error
Kemenyan yang baik memiliki getah berwarna kuning mirip emas.,Kemenyan yang batik memiliki getah berwarna kuning mirip emas.,IPA,Real word Error
Getah yang disadap dibiarkan mengalir di batang.,Getah uang disadap dibiarkan mengalir di batang.,IPA,Real word Error
"Sekitar tiga bulan kemudian, getah kemenyan baru diambil.","Sekitar tiga bulan kemudian, getah kemenyan barusan diambil.",IPA,Real word Error
Getah ini sudah membeku.,Getah kini sudah membeku.,IPA,Real word Error
Getah kemenyan berbau sangat harum.,Getah kemenyan berbau sangat jarum.,IPA,Real word Error
Getah ini digunakan untuk bahan pembuatan rokok dan obat-obatan.,Getah ini digunakan untuk bahan pembuatan rokok dana obat-obatan.,IPA,Real word Error
Kayu manis merupakan pohon rempah-rempah.,Kayu manis merupakan pohon rempah-rempah.,IPA,Real word Error
"Kulit kayu manis sangat beraroma, terasa manis, dan pedas.","Kulit kayu manis sangat beraroma, terasa manis, dana pedas.",IPA,Real word Error
"Karenanya, kulit ini digunakan sebagai bumbu masak.","Karenanya, kuliah ini digunakan sebagai bumbu masak.",IPA,Real word Error
Kulit ini juga ditambahkan pada beberapa minuman.,Kulit ini juta ditambahkan pada beberapa minuman.,IPA,Real word Error
Seorang petani sedang menyadap kemenyan.,Seorang petani sedan menyadap kemenyan.,IPA,Real word Error
Kulit kayu manis yang telah kering.,Kulit kayu manis uang telah kering.,IPA,Real word Error
"Misalnya, minuman jahe dan anggur panas.","Misalnya, minuman jahe dana anggur panas.",IPA,Real word Error
Beberapa kue juga diberi kulit kayu manis agar terasa sedap.,Beberapa kue juga diberi kuliah kayu manis agar terasa sedap.,IPA,Real word Error
Kulit kayu manis juga dipakai sebagai bahan baku berbagai jenis jamu.,Kulit kayu manis juta dipakai sebagai bahan baku berbagai jenis jamu.,IPA,Real word Error
Kulit ini juga digunakan untuk bahan baku obat.,Kulit kini juga digunakan untuk bahan baku obat.,IPA,Real word Error
Kulit ini diambil dari cabang atau batang pohon kayu manis.,Kulit kini diambil dari cabang atau batang pohon kayu manis.,IPA,Real word Error
"Untuk mengambilnya, cabang atau batang tersebut harus ditebang terlebih dahulu.","Suntuk mengambilnya, cabang atau batang tersebut harus ditebang terlebih dahulu.",IPA,Real word Error
Pohon aren mirip dengan pohon kelapa.,Pohon aren mirip dengar pohon kelapa.,IPA,Real word Error
