kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Tumbuhan mulai berbunga.,Tumbuhan mulai berbunga',IPA,Punctuation Error
"Pada bunga, terdapat putik dan benang sari untuk perkembangbiakan.",Pada bunga@ terdapat putik dan benang sari untuk perkembangbiakan.,IPA,Punctuation Error
Sumber daya alam yang dapat diperbarui adalah sumber daya alam yang dapat dibentuk kembali oleh alam dalam waktu yang relatif singkat.,Sumber daya alam yang dapat diperbarui adalah sumber daya alam yang dapat dibentuk kembali oleh alam dalam waktu yang relatif singkat',IPA,Punctuation Error
Hal ini disebabkan jenis sumber daya alam tersebut mempunyai kemampuan berkembang biak atau mengalami daur ulang.,Hal ini disebabkan jenis sumber daya alam tersebut mempunyai kemampuan berkembang biak atau mengalami daur ulang',IPA,Punctuation Error
"Misalnya, tumbuhan, hewan, dan air.","Misalnya@ tumbuhan, hewan, dan air.",IPA,Punctuation Error
"Meskipun dapat diperbarui, kita harus selalu mengelola sumber daya alam tersebut dengan sebaik-baiknya agar kelestariannya tetap terjaga.","Meskipun dapat diperbarui, kita harus selalu mengelola sumber daya alam tersebut dengan sebaik-baiknya agar kelestariannya tetap terjaga@",IPA,Punctuation Error
Salah satu tindakan yang diperlukan untuk menjaga kelestarian tumbuhan adalah mempercepat perkembangbiakan tumbuhan.,Salah satu tindakan yang diperlukan untuk menjaga kelestarian tumbuhan adalah mempercepat perkembangbiakan tumbuhan',IPA,Punctuation Error
"Cara tersebut dapat berupa pencangkokan, penyetekan, penanaman biji, kultur jaringan, dan sebagainya.","Cara tersebut dapat berupa pencangkokan} penyetekan, penanaman biji, kultur jaringan, dan sebagainya.",IPA,Punctuation Error
Mutu atau kualitas tumbuhan juga perlu ditingkatkan.,Mutu atau kualitas tumbuhan juga perlu ditingkatkan',IPA,Punctuation Error
"Peningkatan mutu tumbuhan dapat dilakukan dengan cara penyerbukan silang, yaitu mempertemukan putik dan serbuk sari dari dua tanaman yang sejenis bahkan kadang-kadang berbeda jenis (penyerbukan bastar).","Peningkatan mutu tumbuhan dapat dilakukan dengan cara penyerbukan silang, yaitu mempertemukan putik dan serbuk sari dari dua tanaman yang sejenis bahkan kadang-kadang berbeda jenis (penyerbukan bastar=.",IPA,Punctuation Error
Perhatikan contoh proses perkembangbiakan suatu tumbuhan padagambar berikut!,Perhatikan contoh proses perkembangbiakan suatu tumbuhan padagambar berikut(,IPA,Punctuation Error
Kelestarian hewan juga perlu dijaga.,Kelestarian hewan juga perlu dijaga',IPA,Punctuation Error
"Tindakan-tindakan yang dapat dilakukan untuk menjaga kelestarian hewan, antara lain, tidak berburu hewan, memelihara hewan dengan baik, mempercepat perkembangbiakan hewan, dan mengadakan perkawinan silang.","Tindakan-tindakan yang dapat dilakukan untuk menjaga kelestarian hewan, antara lain, tidak berburu hewan, memelihara hewan dengan baik, mempercepat perkembangbiakan hewan, dan mengadakan perkawinan silang@",IPA,Punctuation Error
"Air tidak berkembang biak, tetapi dapat mengalami pendauran.",Air tidak berkembang biak@ tetapi dapat mengalami pendauran.,IPA,Punctuation Error
Daur air disebut juga siklus air.,Daur air disebut juga siklus air',IPA,Punctuation Error
"Di dalam siklus tersebut, air menguap dan mengumpul menjadi awan.",Di dalam siklus tersebut@ air menguap dan mengumpul menjadi awan.,IPA,Punctuation Error
"Setelah terkumpul dalam jumlah besar, awan tersebut lalu mengembun dan turun menjadi hujan.",Setelah terkumpul dalam jumlah besar@ awan tersebut lalu mengembun dan turun menjadi hujan.,IPA,Punctuation Error
"Sebagian air hujan yang turun di daratan, baik di pegunungan, hutan-hutan, atau pemukiman penduduk akan meresap ke dalam tanah sehingga menambah persediaan air yang sebelumnya telah berada di dalam tanah.","Sebagian air hujan yang turun di daratan} baik di pegunungan, hutan-hutan, atau pemukiman penduduk akan meresap ke dalam tanah sehingga menambah persediaan air yang sebelumnya telah berada di dalam tanah.",IPA,Punctuation Error
Air ini akan mengalir ke laut melalui sungai di bawah tanah.,Air ini akan mengalir ke laut melalui sungai di bawah tanah',IPA,Punctuation Error
Air inilah yang mengisi sumur-sumur yang dibuat manusia di daerah pemukiman.,Air inilah yang mengisi sumur?sumur yang dibuat manusia di daerah pemukiman.,IPA,Punctuation Error
"Tanpa campur tangan manusia, air akan mengalami daurnya secara alami.",Tanpa campur tangan manusia@ air akan mengalami daurnya secara alami.,IPA,Punctuation Error
"Saat ini banyak terjadi bencana alam yang disebabkan terganggunya daur air, seperti kemarau panjang dan banjir.",Saat ini banyak terjadi bencana alam yang disebabkan terganggunya daur air@ seperti kemarau panjang dan banjir.,IPA,Punctuation Error
"Terganggunya daur air biasanya karena kegiatan-kegiatan manusia yang merusak keseimbangan alam, seperti menebangi pohon-pohon di hutan dan membuang sampah sembarangan.","Terganggunya daur air biasanya karena kegiatan@kegiatan manusia yang merusak keseimbangan alam, seperti menebangi pohon-pohon di hutan dan membuang sampah sembarangan.",IPA,Punctuation Error
"Untuk lebih jelasnya, perhatikan gambar siklus air di bawah ini!",Untuk lebih jelasnya@ perhatikan gambar siklus air di bawah ini!,IPA,Punctuation Error
Dapatkah kamu menceritakan peristiwa-peristiwa yang terjadi pada gambar di atas?,Dapatkah kamu menceritakan peristiwa>peristiwa yang terjadi pada gambar di atas?,IPA,Punctuation Error
Kerjakan soal-soal di bawah ini di buku tugasmu!,Kerjakan soal?soal di bawah ini di buku tugasmu!,IPA,Punctuation Error
Apakah di rumahmu terdapat sumur?,Apakah di rumahmu terdapat sumur',IPA,Punctuation Error
Bagaimana kondisi air sumur pada saat musim hujan?,Bagaimana kondisi air sumur pada saat musim hujan',IPA,Punctuation Error
Bagaimana kondisi air sumur pada saat musim kemarau?,Bagaimana kondisi air sumur pada saat musim kemarau',IPA,Punctuation Error
"Bila musim kemarau berlangsung sangat lama, apa air sumur tersebut dapat habis?",Bila musim kemarau berlangsung sangat lama@ apa air sumur tersebut dapat habis?,IPA,Punctuation Error
"Bila musim hujan telah tiba, apa sumur tersebut dapat terisi air kembali?",Bila musim hujan telah tiba@ apa sumur tersebut dapat terisi air kembali?,IPA,Punctuation Error
Air pengisi sumur tersebut berasal dari mana?,Air pengisi sumur tersebut berasal dari mana',IPA,Punctuation Error
Berasal dari air hujan yang jatuh dari atas atau berasal dari sumber air?,Berasal dari air hujan yang jatuh dari atas atau berasal dari sumber air',IPA,Punctuation Error
Berasal dari manakah air yang terdapat di dalam tanah atau sumber air tersebut?,Berasal dari manakah air yang terdapat di dalam tanah atau sumber air tersebut',IPA,Punctuation Error
Sumber daya alam yang tidak dapat diperbarui adalah sumber daya alam yang tidak dapat dibentuk kembali oleh alam dalam waktu yang relatif singkat.,Sumber daya alam yang tidak dapat diperbarui adalah sumber daya alam yang tidak dapat dibentuk kembali oleh alam dalam waktu yang relatif singkat',IPA,Punctuation Error
"Beberapa contoh sumber daya alam yang tidak dapat diperbarui, antara lain, minyak bumi, batu bara, gas alam, logam, dan barang-barang tambang lainnya.","Beberapa contoh sumber daya alam yang tidak dapat diperbarui, antara lain, minyak bumi, batu bara, gas alam, logam, dan barang@barang tambang lainnya.",IPA,Punctuation Error
Minyak bumi terbentuk dari hewan-hewan laut yang telah mati dan terkubur di dasar laut jutaan tahun yang lalu.,Minyak bumi terbentuk dari hewan?hewan laut yang telah mati dan terkubur di dasar laut jutaan tahun yang lalu.,IPA,Punctuation Error
Hewan-hewan yang telah mati tersebut tertutup lumpur dan pasir.,Hewan?hewan yang telah mati tersebut tertutup lumpur dan pasir.,IPA,Punctuation Error
"Lama kelamaan dengan adanya proses alam dan jangka waktu yang lama, hewan yang telah terkubur berubah menjadi minyak bumi.",Lama kelamaan dengan adanya proses alam dan jangka waktu yang lama@ hewan yang telah terkubur berubah menjadi minyak bumi.,IPA,Punctuation Error
"Tambang minyak bumi selain berada di dalam dasar laut kadang-kadang juga dijumpai di dalam tanah yang berada di darat (dineen, 2000 ).","Tambang minyak bumi selain berada di dalam dasar laut kadang-kadang juga dijumpai di dalam tanah yang berada di darat (dineen, 2000 =.",IPA,Punctuation Error
"Pada zaman dulu, kereta api penumpang berbahan bakar batubara.",Pada zaman dulu@ kereta api penumpang berbahan bakar batubara.,IPA,Punctuation Error
Kereta ini jalannya lambat dan banyak menghasilkan asap.,Kereta ini jalannya lambat dan banyak menghasilkan asap',IPA,Punctuation Error
Berbahan bakar apakah kereta api zaman sekarang?,Berbahan bakar apakah kereta api zaman sekarang',IPA,Punctuation Error
"Minyak bumi dapat diolah menjadi bahan bakar, seperti bensin, solar, minyak tanah, dan kerosin.","Minyak bumi dapat diolah menjadi bahan bakar} seperti bensin, solar, minyak tanah, dan kerosin.",IPA,Punctuation Error
"Sisa olahan minyak bumi dapat dimanfaatkan untuk membuat aspal, oli, plastik, lilin (paratin), dan sebagainya.","Sisa olahan minyak bumi dapat dimanfaatkan untuk membuat aspal, oli, plastik, lilin (paratin), dan sebagainya\",IPA,Punctuation Error
"Sementara itu, batu bara terbentuk dari bagian-bagian tumbuhan yang telah mati dan terkubur jutaan tahun yang lalu.","Sementara itu, batu bara terbentuk dari bagian-bagian tumbuhan yang telah mati dan terkubur jutaan tahun yang lalu@",IPA,Punctuation Error
"Lama kelamaan dengan adanya proses alam dan jangka waktu yang lama, tumbuhan yang telah terkubur tersebut berubah menjadi batu bara.",Lama kelamaan dengan adanya proses alam dan jangka waktu yang lama@ tumbuhan yang telah terkubur tersebut berubah menjadi batu bara.,IPA,Punctuation Error
"Batu bara dapat digunakan, antara lain, sebagai bahan bakar dan bahan untuk membuat benzol.","Batu bara dapat digunakan, antara lain, sebagai bahan bakar dan bahan untuk membuat benzol@",IPA,Punctuation Error
Tahukah kamu apakah yang disebut benzol?,Tahukah kamu apakah yang disebut benzol',IPA,Punctuation Error
"Pada saat ini, makin sedikit orang yang masih bersedia menggunakan bahan bakar yang berasal dari batu bara.",Pada saat ini@ makin sedikit orang yang masih bersedia menggunakan bahan bakar yang berasal dari batu bara.,IPA,Punctuation Error
Mereka lebih suka menggunakan bahan bakar yang berasal dari minyak bumi.,Mereka lebih suka menggunakan bahan bakar yang berasal dari minyak bumi',IPA,Punctuation Error
Hal ini disebabkan oleh beberapa faktor.,Hal ini disebabkan oleh beberapa faktor',IPA,Punctuation Error
"Faktor-faktor itu, antara lain, batu bara lebih sulit diperoleh, tingkat polusi yang ditimbulkan batu bara lebih tinggi daripada minyak bumi, dan mesin-mesin yang telah  dibuat sebagian besar berbahan bakar minyak bumi.","Faktor-faktor itu, antara lain, batu bara lebih sulit diperoleh, tingkat polusi yang ditimbulkan batu bara lebih tinggi daripada minyak bumi, dan mesin-mesin yang telah  dibuat sebagian besar berbahan bakar minyak bumi@",IPA,Punctuation Error
"Barang-barang tambang selain digunakan sebagai bahan bakar, juga dapat dimanfaatkan untuk membuat berbagai barang keperluan hidup.","Barang-barang tambang selain digunakan sebagai bahan bakar, juga dapat dimanfaatkan untuk membuat berbagai barang keperluan hidup@",IPA,Punctuation Error
"Beberapa contohnya, antara lain, besi digunakan untuk membuat perabotan rumah tangga, timah digunakan untuk membuat benda-benda kerajinan tangan, dan aluminium digunakan untuk membuat peralatan dapur, dan sebagainya.","Beberapa contohnya, antara lain, besi digunakan untuk membuat perabotan rumah tangga, timah digunakan untuk membuat benda-benda kerajinan tangan, dan aluminium digunakan untuk membuat peralatan dapur, dan sebagainya@",IPA,Punctuation Error
"Saat melakukan kegiatan ini, berhati-hatilah terhadap batu bara, bensin, solar, dan minyak tanah.","Saat melakukan kegiatan ini} berhati-hatilah terhadap batu bara, bensin, solar, dan minyak tanah.",IPA,Punctuation Error
Bahan-bahan tersebut mudah terbakar.,Bahan?bahan tersebut mudah terbakar.,IPA,Punctuation Error
Jauhkan dari nyala api.,Jauhkan dari nyala api',IPA,Punctuation Error
Cucilah tangan dengan sabun setelah selesai!,Cucilah tangan dengan sabun setelah selesai(,IPA,Punctuation Error
Amati benda-benda tersebut satu per satu !,Amati benda?benda tersebut satu per satu !,IPA,Punctuation Error
Bagaimana wujudnya?,Bagaimana wujudnya',IPA,Punctuation Error
Bagaimana warnanya?,Bagaimana warnanya',IPA,Punctuation Error
Baui benda-benda tersebut tetapi jangan terlalu dekat dengan hidung dan jangan terlalu lama!,Baui benda?benda tersebut tetapi jangan terlalu dekat dengan hidung dan jangan terlalu lama!,IPA,Punctuation Error
Raba benda-benda yang berwujud padat!,Raba benda?benda yang berwujud padat!,IPA,Punctuation Error
"Telah diketahui bahwa sumber daya alam ada dua, yaitu sumber daya alam yang tidak dapat diperbarui dan sumber daya alam yang dapat diperbarui.",Telah diketahui bahwa sumber daya alam ada dua@ yaitu sumber daya alam yang tidak dapat diperbarui dan sumber daya alam yang dapat diperbarui.,IPA,Punctuation Error
Kedua macam sumber daya alam ini dapat dimanfaatkan manusia.,Kedua macam sumber daya alam ini dapat dimanfaatkan manusia',IPA,Punctuation Error
"Namun, penggunaannya harus bijaksana.",Namun@ penggunaannya harus bijaksana.,IPA,Punctuation Error
"Hal ini disebabkan sumber daya alam, khususnya sumber daya alam yang tidak dapat diperbarui, seperti minyak bumi, batu bara, dan gas alam, jumlahnya sangat terbatas.","Hal ini disebabkan sumber daya alam} khususnya sumber daya alam yang tidak dapat diperbarui, seperti minyak bumi, batu bara, dan gas alam, jumlahnya sangat terbatas.",IPA,Punctuation Error
"Bila telah habis, maka sumber daya alam ini tidak dapat terbentuk lagi dalam waktu yang relatif singkat.",Bila telah habis@ maka sumber daya alam ini tidak dapat terbentuk lagi dalam waktu yang relatif singkat.,IPA,Punctuation Error
"Tumbuhan, hewan, dan air adalah contoh-contoh sumber daya alam yang dapat diperbarui.","Tumbuhan, hewan, dan air adalah contoh@contoh sumber daya alam yang dapat diperbarui.",IPA,Punctuation Error
"Meskipun termasuk sumber daya alam yang dapat diperbarui, jika kita tidak bijaksana dalam memanfaatkannya, maka kelestarian sumber daya alam ini dapat terganggu.","Meskipun termasuk sumber daya alam yang dapat diperbarui, jika kita tidak bijaksana dalam memanfaatkannya, maka kelestarian sumber daya alam ini dapat terganggu@",IPA,Punctuation Error
"Bukan tidak mungkin pada suatu saat, sumber daya alam tersebut menjadi langka bahkan punah.",Bukan tidak mungkin pada suatu saat@ sumber daya alam tersebut menjadi langka bahkan punah.,IPA,Punctuation Error
"Untuk itu, selain memanfaatkannya kita juga harus melakukan tindakan-tindakan pelestarian.","Untuk itu, selain memanfaatkannya kita juga harus melakukan tindakan-tindakan pelestarian@",IPA,Punctuation Error
Tumbuhan adalah sumber daya alam nabati yang sangat diperlukan dalam kehidupan.,Tumbuhan adalah sumber daya alam nabati yang sangat diperlukan dalam kehidupan',IPA,Punctuation Error
"Banyak manfaat yang diperoleh manusia dari tumbuhan, antara lain, berupa makanan, pakaian, peralatan rumah tangga, dan obat-obatan.","Banyak manfaat yang diperoleh manusia dari tumbuhan, antara lain, berupa makanan, pakaian, peralatan rumah tangga, dan obat-obatan@",IPA,Punctuation Error
Coba cari kegunaan tumbuhan yang lain!,Coba cari kegunaan tumbuhan yang lain(,IPA,Punctuation Error
"Tumbuhan sebagai sumber daya alam nabati dapat dibedakan menjadi tiga, yaitu tumbuhan pangan, tumbuhan perdagangan, dan tumbuhan hasil hutan.","Tumbuhan sebagai sumber daya alam nabati dapat dibedakan menjadi tiga@ yaitu tumbuhan pangan, tumbuhan perdagangan, dan tumbuhan hasil hutan.",IPA,Punctuation Error
Apakah perbedaan ketiga jenis tumbuhan tersebut?,Apakah perbedaan ketiga jenis tumbuhan tersebut',IPA,Punctuation Error
Tumbuhan pangan menghasilkan bahan makanan.,Tumbuhan pangan menghasilkan bahan makanan',IPA,Punctuation Error
"Contoh tumbuhan pangan, antara lain, padi, ketela pohon, jagung, kacang, sayuran, gandum, dan ubi.","Contoh tumbuhan pangan@ antara lain, padi, ketela pohon, jagung, kacang, sayuran, gandum, dan ubi.",IPA,Punctuation Error
Pernahkah kamu makan bahan makanan yang berasal dari beberapa contoh tumbuhan tersebut?,Pernahkah kamu makan bahan makanan yang berasal dari beberapa contoh tumbuhan tersebut',IPA,Punctuation Error
