kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Alas setrika terbuat dari logam agar cepat panas.,Alas setrika terbuat dari logam agar acept panas.,IPA,Transposition Error
Panas ini digunakan untuk menghaluskan dan merapikan pakaian.,Panas ini digunakan untuk menghaluskan dan merpaikan pakaian.,IPA,Transposition Error
Gagang setrika biasanya terbuat dari plastik.,Gagang setrika biasanya teurbat dari plastik.,IPA,Transposition Error
"Meskipun alas setrika panas, gagangnya tidak ikut panas.","Meskipun alas setrika panas, gagangnya tidak tiku panas.",IPA,Transposition Error
Kita dapat menyetrika dengan nyaman.,Kita dapat menyetrika deangn nyaman.,IPA,Transposition Error
Pemanfaatan konduktor dan isolator pada alat masak.,Pemanfaatan konduktor dan isolator pada alat amsak.,IPA,Transposition Error
Gagang setrika adalah isolator.,Gagang setrika adaalh isolator.,IPA,Transposition Error
Di rumah kalian tentu banyak benda-benda konduktor dan isolator panas.,Di rumah kalian tentu banyak benda-benda konudktor dan isolator panas.,IPA,Transposition Error
"Nah, datalah benda-benda tersebut.","Nah, datalah bena-bednda tersebut.",IPA,Transposition Error
Kelompokkan benda-benda tersebut sebagai konduktor atau isolator panas.,Kelompokkan benda-benda tersebut sebagai konduktor atau isoaltor panas.,IPA,Transposition Error
Gunakan tabel berikut untuk mengerjakan tugas.,Gunakan tabel berikut unktu mengerjakan tugas.,IPA,Transposition Error
"Panas dapat berpindah secara konveksi, radiasi, dan konduksi.","Anpas dapat berpindah secara konveksi, radiasi, dan konduksi.",IPA,Transposition Error
Konveksi adalah perpindahan panas disertai perpindahan zat perantaranya.,Konveiks adalah perpindahan panas disertai perpindahan zat perantaranya.,IPA,Transposition Error
Radiasi adalah perpindahan panas tanpa zat perantara.,Radiasi adalah perpindahan panas tanpa zat pernatara.,IPA,Transposition Error
Konduksi adalah perpindahan panas melalui zat perantara tanpa disertai perpindahan zat perantaranya.,Konduksi adalah perpindahan panas melalui zat pernatara tanpa disertai perpindahan zat perantaranya.,IPA,Transposition Error
Konduktor panas adalah bahan yang dapat menghantarkan panas.,Konduktor panas adalah bahan yang dapat menhantarkgan panas.,IPA,Transposition Error
"Contohnya, aluminium dan besi.","Contohany, aluminium dan besi.",IPA,Transposition Error
Isolator panas adalah bahan yang tidak dapat menghantarkan panas.,Isolator panas adalah bahan yang tidak adpat menghantarkan panas.,IPA,Transposition Error
"Contohnya, kayu dan plastik.","Contohany, kayu dan plastik.",IPA,Transposition Error
Manakah pernyataan berikut yang benar tentang isolator?,Manakah pernyataan berikut yang benar tentang isoaltor?,IPA,Transposition Error
Isolator mampu menghantarkan bunyi.,Isolator mampu menhantarkgan bunyi.,IPA,Transposition Error
Isolator tidak mampu menghantarkan panas.,Isolator tidak mampu meghantarknan panas.,IPA,Transposition Error
Isolator mempunyai sifat yang sama dengan konduktor.,Isolator mempunyai sifat yang sama dengan konudktor.,IPA,Transposition Error
Isolator terbuat dari aluminium.,Isolator terbuat idar aluminium.,IPA,Transposition Error
Candra memasukkan sebagian gagang sendok ke dalam air panas.,Candra memasukkan sebagian gagang sendok ke adlam air panas.,IPA,Transposition Error
"Ternyata, gagang yang tidak tercelup ikut panas.","Ternyata, gagang yang tidak tercelup ikut apnas.",IPA,Transposition Error
Manakah yang termasuk benda isolator panas?,Manakah yang termasuk beand isolator panas?,IPA,Transposition Error
Mengapa baju tebal membuat badan kita hangat?,Mengapa baju tebal membuat badan kita hanagt?,IPA,Transposition Error
Plastik digunakan untuk membuat gagang sendok sayur.,Plastik digunakan untuk membuat gagang sendok usayr.,IPA,Transposition Error
Dinding kaca bagian dalam termos dilapisi cermin perak.,Dinding kaca bagian dalam termos dilapisi cerimn perak.,IPA,Transposition Error
Berikanlah satu contoh peristiwa konduksi.,Berikanlah satu contoh periwstia konduksi.,IPA,Transposition Error
Apa yang dimaksud konduktor?,Apa yang dimkasud konduktor?,IPA,Transposition Error
Mengapa kalian merasa hangat saat berada di dekat api unggun?,Mengapa kalian merasa hangat saat berada id dekat api unggun?,IPA,Transposition Error
Mengapa alas setrika dan gagangnya terbuat dari bahan yang berbeda?,Mengapa alas setrika dan gagangnya terbuat idar bahan yang berbeda?,IPA,Transposition Error
Mengapa wajan terbuat dari bahan aluminium?,Mengapa wajan terbuat ardi bahan aluminium?,IPA,Transposition Error
Panas merupakan energi yang dapat mengalir.,Panas merupakan energi anyg dapat mengalir.,IPA,Transposition Error
Panas memiliki peranan besar dalam kehidupan.,Panas memiliki peranan bersa dalam kehidupan.,IPA,Transposition Error
"Dengan panas, makanan yang kita masak menjadi matang.","Dengan panas, makanan yang kita masak menajdi matang.",IPA,Transposition Error
Baju yang basah bisa menjadi kering.,Baju yang basah isba menjadi kering.,IPA,Transposition Error
"Dengan panas pula, baju yang kusut menjadi rapi.","Dengan panas pula, baju yang kusut menajdi rapi.",IPA,Transposition Error
"Ternyata, manfaat panas sangat besar bagi kita.","Ternyata, manfaat panas sangat besar bagi akit.",IPA,Transposition Error
"Akan tetapi, panas yang berlebihan dapat merugikan kita.","Akan tetapi, panas yang berlebihan dapat merguikan kita.",IPA,Transposition Error
"Misalnya, setrika yang terlalu panas dapat menyebabkan pakaian terbakar.","Misalnya, setrika yang terlalu panas dapat menebabykan pakaian terbakar.",IPA,Transposition Error
"Oleh karena itu, manfaatkan panas dengan sebaik-baiknya.","Oleh karena itu, manfaatkan panas dengan sebik-baiknyaa.",IPA,Transposition Error
Gunakanlah panas sesuai kebutuhan dan jangan bermain-main dengan panas.,Gunakanlah panas sesuai kebutuhan dan jangan berain-maimn dengan panas.,IPA,Transposition Error
Bandingkan antara sepeda baru dan lama sebagaimana ditunjukkan gambar di atas.,Bandingkan antara sepeda baru dan lama sebgaimaana ditunjukkan gambar di atas.,IPA,Transposition Error
Sepeda baru masih kelihatan mengilap.,Sepeda baru masih keliahtan mengilap.,IPA,Transposition Error
Sementara pada sepeda lama terdapat bercak-bercak kuning kecokelatan.,Sementara pada sepeda lama terdapat bercak-bercak kunnig kecokelatan.,IPA,Transposition Error
Apakah sebenarnya bercak yang ada pada sepeda itu?,Apakah sebenarnya bercak yang ada pada spedea itu?,IPA,Transposition Error
Mengapa bercak itu ada pada sepeda?,Pmengaa bercak itu ada pada sepeda?,IPA,Transposition Error
Bagaimana cara mencegahnya agar tidak mengenai sepeda?,Bagaimana cara mencegahnya agar tidak mengenai spedea?,IPA,Transposition Error
Mengapa pula sepeda terbuat dari logam?,Mengapa pula sepeda teurbat dari logam?,IPA,Transposition Error
"Nah, kalian akan mengetahuinya setelah mempelajari bab ini.","Anh, kalian akan mengetahuinya setelah mempelajari bab ini.",IPA,Transposition Error
"Di kelas v, kalian telah mempelajari perubahan benda.","Di kelas v, kalian telah mempelajari perbuahan benda.",IPA,Transposition Error
"Di kelas vi, kalian akan belajar lebih lanjut tentang perubahan tersebut.","Di kelas vi, kalian akan belajar ilebh lanjut tentang perubahan tersebut.",IPA,Transposition Error
Kalian juga akan belajar tentang pemilihan bahan.,Kalian juga akan belajar tentang pemilihan abhan.,IPA,Transposition Error
Perhatikan peta materi berikut untuk memperoleh gambarannya.,Perhatikan peta materi berikut untuk memperoleh gamaranbnya.,IPA,Transposition Error
Benda dapat mengalami perubahan karena beberapa faktor.,Benda dapat mengalami perubahan karena beberapa fakotr.,IPA,Transposition Error
Perubahan pada benda dapat merugikan atau menguntungkan.,Perubahan pada benda dapat merugikan atau menuntungkgan.,IPA,Transposition Error
"Selain itu, setiap benda terbuat dari bahan yang berbeda-beda.","Selain itu, setiap benda terbuat dari abhan yang berbeda-beda.",IPA,Transposition Error
Sifat bahan yang satu berbeda dengan bahan yang lain.,Sifat abhan yang satu berbeda dengan bahan yang lain.,IPA,Transposition Error
"Untuk membuat suatu benda, kita perlu memilih bahan yang tepat.","Untuk membuat suatu benda, kita perlu memliih bahan yang tepat.",IPA,Transposition Error
"Dengan begitu, kita dapat menggunakan benda sesuai pemanfaatannya.","Dengan begitu, kita dapat menggunakan benda sesaui pemanfaatannya.",IPA,Transposition Error
Apa saja penyebab perubahan pada benda?,Apa saja penyebab peruabhan pada benda?,IPA,Transposition Error
Bagaimana pemilihan bahan yang tepat untuk membuat benda?,Bagaimana pemilihan bahan yang tepat untuk memubat benda?,IPA,Transposition Error
Mari kita temukan jawabannya dengan menyimak uraian berikut.,Mari kita temukan jawabannya dengan menyimak uraain berikut.,IPA,Transposition Error
Ada banyak benda di sekitar kita.,Daa banyak benda di sekitar kita.,IPA,Transposition Error
Benda-benda tersebut dapat mengalami perubahan.,Benda-benda tersebut dapat engamlami perubahan.,IPA,Transposition Error
Penyebabnya bermacam-macam.,Penebabynya bermacam-macam.,IPA,Transposition Error
"Di antaranya, pemanasan dan pendinginan, pelapukan, perkaratan, maupun pembusukan.","Di antaranya, pemanasan dan pendinginan, pelapukan, peraratkan, maupun pembusukan.",IPA,Transposition Error
"Sebagai contoh, sepeda baru lama-kelamaan menjadi kusam.","Sebagai contoh, sepeda baru lama-kelamaan menjadi akusm.",IPA,Transposition Error
Warnanya memudar dan tidak mengilap lagi.,Warnanya memudar dan tikda mengilap lagi.,IPA,Transposition Error
Apakah yang menyebabkannya?,Apakah yang menebabkannyya?,IPA,Transposition Error
Mari temukan jawabannya dengan mencermati uraian berikut.,Mari temukan jawabannya dengan mencermati uraian berkiut.,IPA,Transposition Error
Pemanasan dan pendinginan dapat menyebabkan perubahan pada benda.,Pemanasan dan pendinginan dapat menyebabkan perubahan apda benda.,IPA,Transposition Error
Perubahan tersebut berupa perubahan wujud.,Perubahan tersebut berupa peruabhan wujud.,IPA,Transposition Error
Bagaimanakah perubahan wujud itu terjadi?,Bgaimaanakah perubahan wujud itu terjadi?,IPA,Transposition Error
Temukan jawabannya dengan melakukan kegiatan pada rubrik jelajah berikut.,Temukan jawabannya dengan melakukan kegiatan pada ubrirk jelajah berikut.,IPA,Transposition Error
Siapkan lilin dan korek api.,Siapkan lilin dan orkek api.,IPA,Transposition Error
Nyalakan lilin dan biarkan selama 5 menit.,Nyalakan lilin dan biarkan selama 5 iment.,IPA,Transposition Error
"Selama api menyala, amati perubahan yang terjadi pada lilin.","Selama api menyala, amati perubahan yang terajdi pada lilin.",IPA,Transposition Error
Bagaimanakah keadaan lilin?,Bagaimanakah keadaan illin?,IPA,Transposition Error
Matikan nyala api pada lilin.,Matikan nyala api adpa lilin.,IPA,Transposition Error
Amati perubahan yang terjadi setelah api dimatikan.,Amati perubahan yang terjadi setelah api dimtaikan.,IPA,Transposition Error
Buatlah kesimpulan dari hasil kegiatan kalian.,Buatlah kesimpulan dari halsi kegiatan kalian.,IPA,Transposition Error
Bagaimana kesimpulan kalian setelah melakukan kegiatan tadi?,Bagaimana kesimpulan kalian setelah melakukan kegiatan itad?,IPA,Transposition Error
Apakah kalian dapat memahami perubahan wujud benda?,Apakah kalian dapat memahami perubahan wujud dbena?,IPA,Transposition Error
Lilin merupakan benda padat.,Lilin merupakan dbena padat.,IPA,Transposition Error
"Saat dipanaskan, lilin mengalami perubahan wujud menjadi cair.","Saat dipanaskan, lilin mengalami perubahan wujud menajdi cair.",IPA,Transposition Error
Perubahan seperti ini disebut pelelehan/peleburan.,Perubahan seperti ini dibseut pelelehan/peleburan.,IPA,Transposition Error
"Saat didinginkan, lilin cair berubah wujud menjadi padat.","Saat didinginkan, lilin cair berubah wujud menajdi padat.",IPA,Transposition Error
Perubahan seperti ini disebut pembekuan.,Perubahan seperti ini dibseut pembekuan.,IPA,Transposition Error
Lilin dapat berubah menjadi cair karena pemanasan.,Lilin dapat berubah menjadi cair karena pemnaasan.,IPA,Transposition Error
"Akan tetapi, lilin dapat kembali menjadi padat setelah didinginkan.","Akan tetapi, lilin dapat kembali menjadi apdat setelah didinginkan.",IPA,Transposition Error
Perubahan pada lilin bersifat sementara.,Perubahan pada lilin bersfait sementara.,IPA,Transposition Error
Contoh lainnya dapat kalian temukan pada es yang dipanaskan.,Contoh lainnya dapat kalian temukan pada se yang dipanaskan.,IPA,Transposition Error
Es yang dipanaskan akan mengalami pelelehan sehingga mengalami perubahan wujud.,Es yang dipanaskan akan mengalami pelelehan sehnigga mengalami perubahan wujud.,IPA,Transposition Error
Es berubah wujud dari padat menjadi cair.,Es berubah wujud dari padat menjadi rcai.,IPA,Transposition Error
"Jika pemanasan dilanjutkan, air akan berubah wujud menjadi uap air.","Jika pemanasan dilanjutkan, air akan berubah uwjud menjadi uap air.",IPA,Transposition Error
Uap air merupakan gas.,Uap air merpuakan gas.,IPA,Transposition Error
Perubahan wujud benda dari cair menjadi gas disebut penguapan.,Perubahan wujud benda dari cair menjadi gas disebut peguapnan.,IPA,Transposition Error
Uap air yang mengalami pendinginan akan berubah wujud menjadi cair kembali.,Uap air yang mengalami pendinginan akan berbuah wujud menjadi cair kembali.,IPA,Transposition Error
Peristiwa ini disebut pengembunan/kondensasi.,Peristiwa ini disebut pegembunnan/kondensasi.,IPA,Transposition Error
Itulah sebabnya kalian dapat melihat embun di pagi hari.,Itulah sebabnya kalian dapat melihat embun id pagi hari.,IPA,Transposition Error
Embun berasal dari uap air yang mengalami pendinginan akibat suhu udara malam.,Embun berasal dari uap air yang menaglami pendinginan akibat suhu udara malam.,IPA,Transposition Error
"Selain jenis perubahan wujud di atas, masih ada perubahan yang lain.","Selain jenis perubahan wujud di atas, imash ada perubahan yang lain.",IPA,Transposition Error
Perhatikanlah kapur barus yang tersimpan di dalam almari.,Perhatikanlah kapur barus yang tersimpan di adlam almari.,IPA,Transposition Error
Pernahkah kalian berpikir mengapa kapur barus itu habis?,Pernakhah kalian berpikir mengapa kapur barus itu habis?,IPA,Transposition Error
Ke manakah kapur barus itu pergi?,Ke manakah kapur basru itu pergi?,IPA,Transposition Error
Kapur barus merupakan benda padat.,Kapur barus merupakan beand padat.,IPA,Transposition Error
"Saat dipanaskan, kapur barus akan berubah wujud menjadi gas.","Saat dipanaskan, kapur barus akan berubah uwjud menjadi gas.",IPA,Transposition Error
Perubahan seperti ini disebut sublimasi.,Perubahan seperti ini dibseut sublimasi.,IPA,Transposition Error
"Peristiwa sebaliknya, perubahan wujud dari gas menjadi padat, disebut deposisi.","Peristiwa sebaliknya, perubahan wujud dari gas menajdi padat, disebut deposisi.",IPA,Transposition Error
Adanya perubahan wujud sangat bermanfaat bagi kehidupan kita.,Adanya perubahan wujud sangat bermanfaat bagi kehdiupan kita.,IPA,Transposition Error
"Melalui pemanasan dan pendinginan, manusia dapat memenuhi kebutuhannya.","Melalui pemanasan dan pendinginan, manusia dapat mmeneuhi kebutuhannya.",IPA,Transposition Error
Pembuat es memanfaatkan peristiwa pembekuan untuk membuat es.,Pembuat es memanfaatkan peristiwa pembekuan untuk memubat es.,IPA,Transposition Error
Oleh karena itulah kita mengenal kulkas.,Oleh karena itulah itka mengenal kulkas.,IPA,Transposition Error
Kulkas membantu kita mengubah wujud benda dari cair menjadi padat.,Kulkas membantu kita mengubah wujud benda idar cair menjadi padat.,IPA,Transposition Error
"Sementara, petani garam memanfaatkan pemanasan untuk menghasilkan garam.","Sementara, petani garam memanfaatkan pemanasan untuk menhasilkagn garam.",IPA,Transposition Error
Pemanasan menyebabkan perubahan wujud.,Pemanasan menyebabkan perbuahan wujud.,IPA,Transposition Error
Mereka memanaskan air laut sehingga menguap.,Mereka memanaskan air ault sehingga menguap.,IPA,Transposition Error
Air habis menguap dan tersisalah garam.,Iar habis menguap dan tersisalah garam.,IPA,Transposition Error
Garam dapat kita manfaatkan untuk memasak.,Garam dapat kita manfkaatan untuk memasak.,IPA,Transposition Error
