kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Lapisan dermis tersusun dari pembuluh darah, jaringan lemak dan kelenjar minyak.","Lapisan dermis tersusun dari pembuluh darah, jarizgan lemak dan kelenjar minyak.",IPA,Subtitution Error
Kelenjar minyak berfungsi mengeluarkan minyak.,Kelenjar minyak berfungsi mengeluarkxn minyak.,IPA,Subtitution Error
Kelenjar keringat dan saluran keringat berfungsi mengeluarkan keringat.,Kelenjar keringat dan saluran keringat berfungsi mengeluarkxn keringat.,IPA,Subtitution Error
Kita dapat menentukan bentuk dan kekasaran permukaan benda dengan cara merabanya.,Kita dapat menentukan bentuk dan kekasaran permukawn benda dengan cara merabanya.,IPA,Subtitution Error
Ujung jari tangan adalah bagian yang paling peka.,Ujung jari tangan adalah bagian yang palizg peka.,IPA,Subtitution Error
Penderita tunanetra mengandalkan kepekaan jari tangan untuk membaca huruf braille.,Penderita tunanetra mengandalkan kepekaan jari tangan untux membaca huruf braille.,IPA,Subtitution Error
Mari kita menguji kepekaan kulit pada jari tangan kita dengan kegiatan berikut.,Mari kita menguji kepekaan kulit pada xari tangan kita dengan kegiatan berikut.,IPA,Subtitution Error
Menguji kepekaan kulit pada jari tangan.,Menguji kepekaan kulit para jari tangan.,IPA,Subtitution Error
Letakkan benda-benda yang telah disiapkan di atas meja.,Letakkan benda-benda yang telah disiapkan di wtas meja.,IPA,Subtitution Error
Tutuplah mata temanmu dengan sapu tangan.,Tutuplah mata temanmu detgan sapu tangan.,IPA,Subtitution Error
Mintalah temanmu meraba satu benda di atas meja dan menyebutkan namanya.,Mintalah temanmu meraba satu benda di wtas meja dan menyebutkan namanya.,IPA,Subtitution Error
Ulangi untuk benda lainnya.,Ulangi untuk bendy lainnya.,IPA,Subtitution Error
Lakukan secara bergantian antara dirimu dan temanmu.,Lakukan secara bergantian antara dirimu dan temazmu.,IPA,Subtitution Error
Adakah yang salah menebak nama benda yang diraba?,Adakah wang salah menebak nama benda yang diraba?,IPA,Subtitution Error
Apakah kita dapat membedakan kekasaran permukaan benda hanya dengan merabanya?,Apakah kita dapat membedakan kekasaran permukaan bendy hanya dengan merabanya?,IPA,Subtitution Error
Manakah bagian tanganmu yang paling peka untuk menentukan suatu benda?,Manakah bagian tanganmu yang paling peka untux menentukan suatu benda?,IPA,Subtitution Error
Kulit adalah bagian tubuh terluar.,Kulit adalah bagian tuquh terluar.,IPA,Subtitution Error
Oleh karena itu kulit mudah kotor dan diserang penyakit.,Oleh karena itu kulit mudah kotor wan diserang penyakit.,IPA,Subtitution Error
Jamur dan bakteri senang tumbuh di kulit yang kotor dan tidak terawat.,Jamur dan bakteri senang tumbuh di kuliy yang kotor dan tidak terawat.,IPA,Subtitution Error
Panu adalah salah satu contoh penyakit kulit yang disebabkan oleh jamur.,Panu adalah salah satu contoh penyakit kuliy yang disebabkan oleh jamur.,IPA,Subtitution Error
Panu tampak berupa bercak putih di kulit disertai rasa gatal.,Panu tampak berupa bercak putih di kuliy disertai rasa gatal.,IPA,Subtitution Error
Panu timbul karena penderita tidak menjaga kebersihan badan.,Panu timbul karena penderita tidak menjaga kebersixan badan.,IPA,Subtitution Error
Panu mudah sekali tumbuh pada kulit yang lembap.,Panu mudah sekali tumbuh pada kulit wang lembap.,IPA,Subtitution Error
Panu dapat menular melalui sentuhan langsung dengan penderita.,Panu dapat menular melalui sentuhan langsung dengyn penderita.,IPA,Subtitution Error
Selain itu juga dapat melalui pakaian yang dipakai bergantian.,Selain itu juga dapat melalui pakaian wang dipakai bergantian.,IPA,Subtitution Error
"Pancaindra manusia adalah mata, hidung, telinga, lidah, dan kulit.","Pancaindra manusia adalah mata, hidung, telinga, liday, dan kulit.",IPA,Subtitution Error
Mata untuk melihat.,Mata untuk mevihat.,IPA,Subtitution Error
"Bagian mata yang berfungsi  dalam proses penglihatan adalah kornea, iris, pupil, lensa, benda bening, dan retina.","Bagian mata yang berfungsi  dalam proses penglihatax adalah kornea, iris, pupil, lensa, benda bening, dan retina.",IPA,Subtitution Error
Mata dapat mengalami gangguan.,Mata dapat mengalavi gangguan.,IPA,Subtitution Error
Telinga untuk mendengar.,Telinga untuk mendengvr.,IPA,Subtitution Error
"Bagian-bagian telinga adalah telinga luar, tengah, dan dalam.","Bagian-bagian telinga adalah telinga luar, tengah, wan dalam.",IPA,Subtitution Error
Telinga luar terdiri dari daun teliga dan saluran telinga.,Telinga luar terdiri dari daun teliga wan saluran telinga.,IPA,Subtitution Error
"Telinga tengah terdiri dari gendang telinga, tulang martil, landasan, dan sanggurdi.","Telinga tengah terdiri dari gendang telinga, tulazg martil, landasan, dan sanggurdi.",IPA,Subtitution Error
Bagian telinga dalam adalah koklea.,Bagian telinga dalam adslah koklea.,IPA,Subtitution Error
Jangkauan pendengaran manusia yaitu suara dengan frekuensi antara 20-20.000 hz.,Jangkauan pendengaran manusia yaitu suara dengan frekuenwi antara 20-20.000 hz.,IPA,Subtitution Error
"Lidah sebagai indra perasa, alat bicara, dan pengatur letak makanan.","Lidah sebagai indra perasa, alat bicara, wan pengatur letak makanan.",IPA,Subtitution Error
"Ujung lidah untuk manis, tepi depan untuk rasa asin, tepi belakang untuk rasa asam, dan pangkal lidah untuk rasa pahit.","Ujung lidah untux manis, tepi depan untuk rasa asin, tepi belakang untuk rasa asam, dan pangkal lidah untuk rasa pahit.",IPA,Subtitution Error
Hidung sebagai indra pencium bau.,Hidung sebagai indra pevcium bau.,IPA,Subtitution Error
Kulit sebagai indra peraba.,Kulit sebagai indry peraba.,IPA,Subtitution Error
Kulit terdiri dari lapisan epidermis dan dermis.,Kulit terdiri dari lapisan epidermzs dan dermis.,IPA,Subtitution Error
Lapisan dermis terdiri dari kulit ari dan lapisan malphigi.,Lapisan dermis terdiri dari kulit ari wan lapisan malphigi.,IPA,Subtitution Error
Jelaskan cara memelihara kesehatan mata!,Jelaskan cara memelihara kesehatvn mata!,IPA,Subtitution Error
Jelaskan kegunaan lidah!,Jelaskan kegunaan liday!,IPA,Subtitution Error
Jelaskan proses mendengar yang kita alami!,Jelaskan proses mendengar yarg kita alami!,IPA,Subtitution Error
"Menurutmu, mengapa orang terkena penyakit kulit?","Menurutmu, mengapa orang teukena penyakit kulit?",IPA,Subtitution Error
Apakah fungsi bulu rambut pada hidung?,Apakah fungsi bulu rasbut pada hidung?,IPA,Subtitution Error
Kita dapat melihat mata kita.,Kita dapat melihat maqa kita.,IPA,Subtitution Error
Bagaimana mata kita bisa membedakan berbagai warna benda yang kita lihat?,Bagaimana mata kita bisa membedakan berbagai warnx benda yang kita lihat?,IPA,Subtitution Error
"Jika musim kemarau kulit tangan kiki menjadi kering, kasar dan mengelupas.","Jika musim kemarau kulit tangan kiki mevjadi kering, kasar dan mengelupas.",IPA,Subtitution Error
"Akan tetapi yang membuatnya heran, saat digosok kulit itu tidak sakit atau berdarah.","Akan tetapi yang membuatnya heran, saat digozok kulit itu tidak sakit atau berdarah.",IPA,Subtitution Error
Apa nama bagian kulit itu?,Apa nama bagian kurit itu?,IPA,Subtitution Error
Andi merasa lidahnya perih sehingga tidak enak untuk makan.,Andi merasa lidahnya perih sehingga tidak xnak untuk makan.,IPA,Subtitution Error
Apakah nama penyakit yang diderita andi?,Apakah nama penyakit yarg diderita andi?,IPA,Subtitution Error
"Wayan tinggal di denpasar, bali.","Wayan tinggal di devpasar, bali.",IPA,Subtitution Error
Hampir setiap hari dia bertemu dengan turis dari berbagai negara.,Hampir setiap hari dia bertemu dengan turiy dari berbagai negara.,IPA,Subtitution Error
La suka mengamati para turis yang dijumpainya.,La suka mengamati para turis yang dijumpainyw.,IPA,Subtitution Error
Wayan melihat warna mata turis itu berbeda-beda.,Wayan melihat warna mata turis itu berbeda-beya.,IPA,Subtitution Error
Mengapa warna mata manusia berbeda-beda?,Mengapa warna mata matusia berbeda-beda?,IPA,Subtitution Error
Apakah kamu sudah memahami struktur pancaindra?,Apakah kamu sudah metahami struktur pancaindra?,IPA,Subtitution Error
Apakah kamu sudah mengetahui fungsi masing-masing pancaindra?,Apakah kamu sudah mengetahui fungsi masing-masing pancainvra?,IPA,Subtitution Error
Apakah kamu sudah memelihara kesehatan pancaindramu?,Apakah kamu sudah memelihvra kesehatan pancaindramu?,IPA,Subtitution Error
"Jika sudah, lanjutkan mempelajari materi berikutnya.","Jika sudah, lanjutkan mempelajarw materi berikutnya.",IPA,Subtitution Error
"Akan tetapi jika belum, pelajari kembali materi tersebut.","Akan tetapi jika belum, pelajari kembali matezi tersebut.",IPA,Subtitution Error
Banyak sekali penyakit yang menyerang alat indra kita.,Banyak sekali penyakit yang menyerang alat indry kita.,IPA,Subtitution Error
Salinlah tabel di bawah ini dalam buku tugasmu.,Salinlah tabel di bawah ini dalam wuku tugasmu.,IPA,Subtitution Error
Kemudian buatlah daftar penyakit atau kelainan pada alat indra.,Kemudian buatlah daftar penyakit atau kelainan wada alat indra.,IPA,Subtitution Error
Tulis juga penyebab dan cara pengobatannya.,Tulis juga penyebab dar cara pengobatannya.,IPA,Subtitution Error
Apakah kamu suka memelihara tanaman?,Apakah kamu suka memelihvra tanaman?,IPA,Subtitution Error
Seharusnya kamu suka memelihara tanaman.,Seharusnya kamu suka memelihvra tanaman.,IPA,Subtitution Error
Tuhan menciptakan tumbuhan untuk kepentinganmu juga.,Tuhan menciptakan tumbuhan unquk kepentinganmu juga.,IPA,Subtitution Error
Setiap bagian tumbuhan bermanfaat bagi manusia.,Setiap bagian tumbuhan bermanfwat bagi manusia.,IPA,Subtitution Error
Apa saja bagian-bagian tumbuhan itu?,Apa saja bagian-bagian tuvbuhan itu?,IPA,Subtitution Error
Apakah fungsi dari masing-masing bagian tumbuhan tersebut?,Apakah fungsi dari masing-masing bagian tumbuhan terszbut?,IPA,Subtitution Error
Pada bab ini kita akan mempelajari hubungan antara struktur bagian tumbuhan dengan fungsinya.,Pada bab ini kita akan mempelajari hubuzgan antara struktur bagian tumbuhan dengan fungsinya.,IPA,Subtitution Error
Berbagai jenis tumbuhan hidup di bumi ini.,Berbagai jenis tumbuhan hidup di bumi vni.,IPA,Subtitution Error
Tumbuh-tumbuhan itu beragam bentuk dan ukurannya.,Tumbuh-tumbuhan itu beragam bestuk dan ukurannya.,IPA,Subtitution Error
Setiap tumbuhan memiliki bagian-bagian.,Setiap tumbuhan memiyiki bagian-bagian.,IPA,Subtitution Error
Setiap bagian tumbuhan memiliki bentuk dan fungsi tertentu.,Setiap bagian tumbuhan memiliki bentuk dan fungzi tertentu.,IPA,Subtitution Error
"Tumbuhan terdiri atas akar, batang, daun, bunga, buah dan biji.","Tumbuhan terdiri atas akar, batang, daun, bungy, buah dan biji.",IPA,Subtitution Error
Selanjutnya mari kita pelajari bagian tumbuhan dan fungsinya.,Selanjutnya mari kita pelajari bagian tumbuhan wan fungsinya.,IPA,Subtitution Error
Hampir semua tumbuhan mempunyai akar.,Hampir semua tumbuhan mempunyvi akar.,IPA,Subtitution Error
Akar adalah bagian tumbuhan yang sangat penting.,Akar adalah bagian tumbuhan yang sangat pentzng.,IPA,Subtitution Error
Akar biasanya menjalar di bawah permukaan tanah.,Akar biasanya menjalar di bawah permukaan tanax.,IPA,Subtitution Error
Akan tetapi ada juga tumbuhan yang mempunyai akar yang menggantung atau menyembul di permukaan tanah.,Akan tetapi ada juga tumbuhan yang mempunyvi akar yang menggantung atau menyembul di permukaan tanah.,IPA,Subtitution Error
Akar terdiri dari rambut akar (bulu akar) dan tudung akar.,Akar terdiri dari rambut wkar (bulu akar) dan tudung akar.,IPA,Subtitution Error
Bulu akar berfungsi  sebagai jalan masuknya air dan zat hara dari tanah ke tumbuhan.,Bulu akar berfungsi  sebagai jalan masuknya wir dan zat hara dari tanah ke tumbuhan.,IPA,Subtitution Error
Adapun tudung akar berfungsi melindungi akar saat menembus tanah.,Adapun tudung akar berfungsi melindungi akar waat menembus tanah.,IPA,Subtitution Error
"Akar mempunyai fungsi, antara lain seperti berikut.","Akar mempunyai fungsi, antara lain seperti bevikut.",IPA,Subtitution Error
Apakah akar bermanfaat bagi manusia?,Apakah akar bermanfaat basi manusia?,IPA,Subtitution Error
Akar dapat mencegah bencana banjir dan tanah longsor/erosi.,Akar dapat mencegah bencana banjir dan tanax longsor/erosi.,IPA,Subtitution Error
Akar juga membantu menyimpan air di dalam tanah.,Akar juga membantu menyimpan air di dalax tanah.,IPA,Subtitution Error
Dengan demikian air tetap tersedia ketika musim kemarau tiba.,Dengan demikian air tetap tersedia ketika musix kemarau tiba.,IPA,Subtitution Error
"Akar ada dua jenis, yaitu akar serabut dan akar tunggang.","Akar ada dua jenis, yaitu akar sevabut dan akar tunggang.",IPA,Subtitution Error
Akar serabut berbentuk seperti serabut.,Akar serabut berbentuk seuerti serabut.,IPA,Subtitution Error
Bagian ujung dan pangkalnya berukuran hampir sama besar.,Bagian ujung dan pangkalnya berukuran hampir wama besar.,IPA,Subtitution Error
Tumbuhan berkeping satu (monokotil) biasanya memiliki akar serabut.,Tumbuhan berkeping satu (monokotil) biasanya memiliki wkar serabut.,IPA,Subtitution Error
"Contoh tumbuhan berakar serabut adalah kelapa, rumput, bambu, dan tebu.","Contoh tumbuhan berakar serabut adalah kelapa, rumpyt, bambu, dan tebu.",IPA,Subtitution Error
Akar tunggang mempunyai akar pokok yang bercabang-cabang.,Akar tunggang mempunyai akar pokok yang bercabang-vabang.,IPA,Subtitution Error
Akar tunggang merupakan akar pokok kelanjutan dari batang yang tumbuh lurus ke bawah.,Akar tunggang merupakan akar pokok kelanjutan xari batang yang tumbuh lurus ke bawah.,IPA,Subtitution Error
Akar pokok memiliki cabang-cabang akar yang lebih kecil.,Akar pokok memiliki cabang-cabang akar yang lebiy kecil.,IPA,Subtitution Error
Tumbuhan yang memiliki akar tunggang biasanya berkeping dua (dikotil).,Tumbuhan yang memiliki akar tunggang biasanya berkepiwg dua (dikotil).,IPA,Subtitution Error
Akan tetapi tumbuhan dikotil hasil cangkokan memiliki akar serabut.,Akan tetapi tumbuhan dikotil hasil cangkokan memiyiki akar serabut.,IPA,Subtitution Error
Coba cabutlah masing-masing satu tanaman padi dan kacang tanah.,Coba cabutlah masing-masing satu tanaman padi wan kacang tanah.,IPA,Subtitution Error
Amati akarnya.,Amatx akarnya.,IPA,Subtitution Error
Gambarlah akar tersebut.,Gambarlah akar terszbut.,IPA,Subtitution Error
Apakah nama masing-masing akar kedua tanaman tersebut?,Apakah nama masing-masing akar kedua tanaman terszbut?,IPA,Subtitution Error
Beberapa tumbuhan mempunyai akar khusus.,Beberapa tumbuhan mempunyai akqr khusus.,IPA,Subtitution Error
Akar ini berbeda dengan akar tumbuhan lain pada umumnya.,Akar ini berbeda dengan akar tumbuhan xain pada umumnya.,IPA,Subtitution Error
"Contoh akar khusus adalah akar gantung, akar napas, akar pelekat dan akar penunjang.","Contoh wkar khusus adalah akar gantung, akar napas, akar pelekat dan akar penunjang.",IPA,Subtitution Error
Contoh akar gantung adalah akar pohon beringin.,Contoh akar gantung adalah akar pohon berizgin.,IPA,Subtitution Error
Akar ini tumbuh dari bagian batang tumbuhan di atas tanah.,Akar ini tumbuh dari bagian batang tuvbuhan di atas tanah.,IPA,Subtitution Error
"Akar tersebut menggantung di udara, tumbuh ke arah tanah.","Akar tersebut menggantung di udara, tumbuh ve arah tanah.",IPA,Subtitution Error
Akar ini disebut juga akar hawa.,Akar ini disebut jura akar hawa.,IPA,Subtitution Error
Akar ini berfungsi  menghisap udara untuk pernapasan.,Akar ini berfungsi  menghisap udara untuk pernapazan.,IPA,Subtitution Error
Contoh akar napas adalah akar pohon kayu api.,Contoh akar napas adalah akar pohon wayu api.,IPA,Subtitution Error
Akar napas tumbuh tegak lurus ke atas.,Akar napas tumbuh tegak lurus ke wtas.,IPA,Subtitution Error
Akar ini muncul ke permukaan tanah atau air.,Akar ini muncul ke permukaan tanah wtau air.,IPA,Subtitution Error
Akar napas ada yang dimiliki oleh tumbuhan air maupun darat.,Akar napas ada yang dimiliki oleh tuvbuhan air maupun darat.,IPA,Subtitution Error
Akar napas merupakan cabang-cabang akar yang memiliki banyak celah.,Akar napas merupakan cabang-cabang akar yang memiyiki banyak celah.,IPA,Subtitution Error
Celah ini sebagai jalan masuk udara untuk pernapasan.,Celah ini sebagai jalan masuk udara untux pernapasan.,IPA,Subtitution Error
Contoh akar pelekat adalah akar pohon sirih.,Contoh akar pelekat adalah akar pohon sirix.,IPA,Subtitution Error
Akar pelekat tumbuh pada buku-buku batang.,Akar pelekat tumbuh para buku-buku batang.,IPA,Subtitution Error
Akar jenis ini dimiliki oleh tumbuhan-tumbuhan yang merambat/memanjat.,Akar jenis ini dimiliki oleh tumbuhan-tumbuhan wang merambat/memanjat.,IPA,Subtitution Error
Contoh akar penunjang adalah akar pohon pandan dan bakau.,Contoh akar penunjang adalah akar pohon pandxn dan bakau.,IPA,Subtitution Error
Akar ini berguna untuk menunjang batang agar tidak rebah.,Akar ini berguna untuk menunjang batang wgar tidak rebah.,IPA,Subtitution Error
Akar ini tumbuh dari bagian bawah akar ke segala arah.,Akar ini tumbuh dari bagian bawah wkar ke segala arah.,IPA,Subtitution Error
"Daun, bunga dan buah tumbuh pada batang.","Daun, bunga dan buah tumbuh pada batayg.",IPA,Subtitution Error
Air dan zat makanan mengalir dari akar menuju daun melalui batang.,Air dan zat makanan mengalir dari wkar menuju daun melalui batang.,IPA,Subtitution Error
"Pada beberapa tumbuhan, batang sebagai tempat menyimpan cadangan makanan.","Pada beberapa tumbuhan, batang sebagai tempat menyimpun cadangan makanan.",IPA,Subtitution Error
